user,bookNFT,outstanding_raw,outstanding_like,inflated
0xC3667DcAD0d71301E913b6cb8741538B7CFe251c,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,569865797,569.865797,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0xA20Cc05e12F456b2b97aE2fDAbE0952598831f1C,500503612,500.503612,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x87140Bef332E48D1F2341db740E388460609152E,453125399,453.125399,false
0xa17Cf0B41dFA1c18ef832c486e084C962A997eFE,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,443662190,443.66219,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x8Abc20B4506988B555117e43A701D8658A9D370f,432092318,432.092318,true
0xC6473A964F160B24576946d5c616caDE88B0465C,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,389717156,389.717156,true
0xac770FE814f733a7c74F3698e9ff49b0AcEFDa75,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,378246862,378.246862,true
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x97770A1E0023046D387aC987BbCC100f35a14844,376181596,376.181596,true
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,363592437,363.592437,true
0x64110F5bd00561cC7D1Df17f8FAf7168A80985Ac,0x5a84A921113340E8edD133931b55EB6e855259Ce,355859369,355.859369,true
0x78eDDc163275E9e254557313CaD83D88e680c99f,0x6f7D621827d817B80C07a644a0A75579444BE530,348006992,348.006992,true
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,295694330,295.69433,true
0x35cf10a5D2a240b9cB7Ac44442B8A326F6961e66,0x19B884c94b9E27f14e997db63dFa8F1F5EF40E2c,288567377,288.567377,true
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0x6B9184df38427a61814e638900fd9BE999E0bD02,267421949,267.421949,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,264619170,264.61917,true
0x2696cBF8Ef06175cd2DDb80b928f7A8E81De1e3e,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,257934868,257.934868,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0xa2223E10aE8Db458FB5c599DA3BBF95BB6665e23,239929146,239.929146,true
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,221831095,221.831095,true
0x12cF06fC70CbcBfD9E8e1676029f7189053Ac981,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,193438204,193.438204,true
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,176921914,176.921914,true
0xb903F6B23A14707Eb4D0FB4E31C4c4e28EDbB8e7,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,173543835,173.543835,true
0x662A79fBc9ae681d7cD19A7275Aa8b3187CcA622,0xA20Cc05e12F456b2b97aE2fDAbE0952598831f1C,156980652,156.980652,true
0xB7f78A12c040ab03eEd909915a3605B91cb099f5,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,153862312,153.862312,true
0x7D08f52539A8Fa695b474513437B1Ee8Bf5112d7,0x334C13ABf78D5d29DDd32fca627179a5059B5814,134370399,134.370399,true
0x63252957c9f9a6E7D4558Fd7cC64Be55E8d38A81,0xeC56635DC9a3dC8bF453a1A960917F3A5eF265ec,132390424,132.390424,true
0xea7d3868A81bBbB8814AFe37E199fc6ed49c3CaE,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,113881119,113.881119,true
0xa037Feb6508A8C2F93bb19f6721730C45921f2D0,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,110904147,110.904147,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0x19B884c94b9E27f14e997db63dFa8F1F5EF40E2c,103298400,103.2984,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0x6B9184df38427a61814e638900fd9BE999E0bD02,96784271,96.784271,true
0xC3667DcAD0d71301E913b6cb8741538B7CFe251c,0x334C13ABf78D5d29DDd32fca627179a5059B5814,87629489,87.629489,true
0x0686BcD9e5A94d9f0b29EA7Ce1887d8B2dA21e86,0x334C13ABf78D5d29DDd32fca627179a5059B5814,87629489,87.629489,true
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0x334C13ABf78D5d29DDd32fca627179a5059B5814,87629489,87.629489,true
0xe584099C39d0eaE355C6b0F003767DD53dFb8F6a,0x334C13ABf78D5d29DDd32fca627179a5059B5814,87629489,87.629489,true
0xdc6B04B4e40fDe7c0e9ee1171F913FebDbB4b88B,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,85221059,85.221059,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x4D69ecb8Da3B16D5828eC0DCd17B1310Cb96D3A0,61437882,61.437882,true
0x7bd57425c60b32Be5a7DF107D3D119ADf7C8a440,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,49690670,49.69067,true
0xD1B884C27726D782585a2807C9e919a92786B2dB,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,49690670,49.69067,true
0x0686BcD9e5A94d9f0b29EA7Ce1887d8B2dA21e86,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,43857486,43.857486,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,43857486,43.857486,true
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0x334C13ABf78D5d29DDd32fca627179a5059B5814,43814744,43.814744,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,40940508,40.940508,true
0xe425120DfcCa03aee142d222a558ECA316D68fFb,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,39332796,39.332796,true
0x0686BcD9e5A94d9f0b29EA7Ce1887d8B2dA21e86,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,38675730,38.67573,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,38313235,38.313235,true
0xa037Feb6508A8C2F93bb19f6721730C45921f2D0,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,36723419,36.723419,true
0x20981700Abe3283E1de60C77588201fB399634EE,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,34710404,34.710404,true
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,34189596,34.189596,true
0x24cD9d885Fe462354E74BdC5361E0886441875DC,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,26137867,26.137867,false
0x6f72fAa82c120ca06E25d01D7123EfF09257fcD3,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,25030586,25.030586,true
0x24cD9d885Fe462354E74BdC5361E0886441875DC,0x97770A1E0023046D387aC987BbCC100f35a14844,24025836,24.025836,true
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,22123273,22.123273,true
0x6f72fAa82c120ca06E25d01D7123EfF09257fcD3,0x97770A1E0023046D387aC987BbCC100f35a14844,18809079,18.809079,true
0x82D3871bCBB8a8E9B9Db67471dA9EC87aD8d653e,0x5a84A921113340E8edD133931b55EB6e855259Ce,15306575,15.306575,true
0x1c088F9bF5C0c1Bdd63dF843F5fD328BC7a6E675,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,14453119,14.453119,true
0x3FfC07ED6a65E379E39Bef93e713ee3Ff77a56e4,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,14453119,14.453119,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,14329095,14.329095,true
0x3FfC07ED6a65E379E39Bef93e713ee3Ff77a56e4,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,14058008,14.058008,true
0xC7D3aEA5789630fF007d78b0C0cbcf516ed01328,0xeC56635DC9a3dC8bF453a1A960917F3A5eF265ec,13439106,13.439106,true
0xe584099C39d0eaE355C6b0F003767DD53dFb8F6a,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,12999856,12.999856,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,10144999,10.144999,true
0x47e6c59d1AA905Eb1e847c91E1248a35b8AC3ab4,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,9791907,9.791907,true
0x1d1F6bEbaB8A03a09fd2E28A2D152a912d4D87c9,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,9515514,9.515514,true
0xEb2b2A2Ad1a726BcC17D43F7C198625fe8Fd7d16,0x334C13ABf78D5d29DDd32fca627179a5059B5814,9376355,9.376355,true
0xea7d3868A81bBbB8814AFe37E199fc6ed49c3CaE,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,8964623,8.964623,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0x334C13ABf78D5d29DDd32fca627179a5059B5814,8762948,8.762948,true
0x47e6c59d1AA905Eb1e847c91E1248a35b8AC3ab4,0x334C13ABf78D5d29DDd32fca627179a5059B5814,8762948,8.762948,true
0xDfC4f3454cc725C0A025D29268e7D0A03e8401f8,0x334C13ABf78D5d29DDd32fca627179a5059B5814,8762948,8.762948,true
0x22Bd0ec1E8B733B77f8B35447b27cAE41286F86e,0x334C13ABf78D5d29DDd32fca627179a5059B5814,8762948,8.762948,true
0x4Ac887471A53186Fc07877b9aB7ac1c639fEe9E6,0x334C13ABf78D5d29DDd32fca627179a5059B5814,8762948,8.762948,true
0x1d1F6bEbaB8A03a09fd2E28A2D152a912d4D87c9,0x334C13ABf78D5d29DDd32fca627179a5059B5814,8762948,8.762948,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,8537455,8.537455,true
0x7D08f52539A8Fa695b474513437B1Ee8Bf5112d7,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,8233637,8.233637,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,7841360,7.84136,false
0x756672046297F17a1bfC4D592B22C6dfc4c35215,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,7735812,7.735812,true
0x2696cBF8Ef06175cd2DDb80b928f7A8E81De1e3e,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,7178296,7.178296,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xa2223E10aE8Db458FB5c599DA3BBF95BB6665e23,6874977,6.874977,true
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,5873624,5.873624,true
0x3c5A725f73F9426A19c9258F85B7b60b3D8125A9,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,5607569,5.607569,true
0x22ec2A291BaE09B5615C52B193D32DBD56385C30,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,5607569,5.607569,true
0x0686BcD9e5A94d9f0b29EA7Ce1887d8B2dA21e86,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,5527358,5.527358,true
0x7b94f66D075F201C5F28059C73Af3923c1D69A53,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,5437436,5.437436,true
0x233441646EBa8E2cdd166E449dB605E05E74ABe2,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,5256526,5.256526,true
0x47e6c59d1AA905Eb1e847c91E1248a35b8AC3ab4,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,5054863,5.054863,true
0x65F3ea02d4de5d10589bEddAEbebCD10231E8708,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,4997884,4.997884,true
0xF0269C48252Cd4c942A54F7c2e1a0D5870FDb348,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,4660914,4.660914,true
0x13d6f5A180A8ff82E2e74847D9bc91b537b03A2E,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,4400753,4.400753,true
0xF0269C48252Cd4c942A54F7c2e1a0D5870FDb348,0x334C13ABf78D5d29DDd32fca627179a5059B5814,4381474,4.381474,true
0xD5013D3802F2B870209058e0Ff105Bf97F8B822D,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,4279886,4.279886,true
0xea267bDd43d310734057e5dBDB02330528C21f05,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,4111729,4.111729,true
0x3d3e5223330a00C76027852E5272f208e0e17031,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,3669174,3.669174,true
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,3635924,3.635924,true
0xB2206f941A5206B55BFA33E665687523A8bcEd80,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,3585704,3.585704,true
0x8EB12Be95E325376721Dd6dDeA39306171fAc71d,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,3418959,3.418959,true
0x24cD9d885Fe462354E74BdC5361E0886441875DC,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,3095629,3.095629,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,3013676,3.013676,true
0x880d1303B47CF2ca05FF0cd62543Dc2752BF8B37,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,2901854,2.901854,true
0x13eDf0A12d119C961cfcAFD238e4DAA839324DdB,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,2865819,2.865819,true
0x3Ec3637e54D54d1bD289C0272Ccb4A665eEcf725,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,2865819,2.865819,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,2823306,2.823306,true
0x1A5F2BeCc503a7D795bc8154061168856ef33C27,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,2718718,2.718718,true
0xaD6000372440657550810e8cD337822821F321d9,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,2718718,2.718718,true
0x1d1F6bEbaB8A03a09fd2E28A2D152a912d4D87c9,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,2371580,2.37158,true
0x9692Fefe6ffa3d45769Cb6A8c9D11991fc143919,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,2371580,2.37158,true
0x550Bf893A4DC87A76F99726581c8f6bBE87a028d,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,2371580,2.37158,true
0xea2CA5022a73e881Ea5716e6955ab665b46819Cf,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,1946461,1.946461,true
0x3FfC07ED6a65E379E39Bef93e713ee3Ff77a56e4,0x595FA2345b754c5F957099E2D8a976617C40710c,1890681,1.890681,true
0x550Bf893A4DC87A76F99726581c8f6bBE87a028d,0x5a84A921113340E8edD133931b55EB6e855259Ce,1732268,1.732268,true
0xE29Ca6542347879b0aF2A534b865023adB9A39C0,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,1646727,1.646727,true
0x9d22F2058b4EA321dE701c75fB907d806e5922BA,0x334C13ABf78D5d29DDd32fca627179a5059B5814,1544144,1.544144,true
0x3FfC07ED6a65E379E39Bef93e713ee3Ff77a56e4,0x334C13ABf78D5d29DDd32fca627179a5059B5814,1544144,1.544144,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x17A8B5B45Df12bE61EE5c057C463634C7B64b00c,1440260,1.44026,false
0x7D08f52539A8Fa695b474513437B1Ee8Bf5112d7,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,1364984,1.364984,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,1299985,1.299985,true
0xC6473A964F160B24576946d5c616caDE88B0465C,0x19B884c94b9E27f14e997db63dFa8F1F5EF40E2c,1292257,1.292257,true
0x9d22F2058b4EA321dE701c75fB907d806e5922BA,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,927682,0.927682,true
0x3d3e5223330a00C76027852E5272f208e0e17031,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,921881,0.921881,true
0x24cD9d885Fe462354E74BdC5361E0886441875DC,0x334C13ABf78D5d29DDd32fca627179a5059B5814,876294,0.876294,true
0x8EB12Be95E325376721Dd6dDeA39306171fAc71d,0x334C13ABf78D5d29DDd32fca627179a5059B5814,876294,0.876294,true
0xB0fD5a878DBF3F9358A251caF9b6Fc692A999cA7,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,754414,0.754414,true
0x9Bd0787873B50990c14Ef9155D7a095753C22485,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,716454,0.716454,true
0xf987062380BE7B7bF5Ce8fC9C75c8A00652De636,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,699381,0.699381,true
0x9Bd0787873B50990c14Ef9155D7a095753C22485,0x91A7e8b5a3331cAf708ad3F90C71Cec10f37B125,591539,0.591539,true
0xF0177457dD06f99fA1973aDA68903DdF3B6De2BD,0xa1D7F3e0a45206CFf39110aF4a7542407289e829,587362,0.587362,true
0x24cD9d885Fe462354E74BdC5361E0886441875DC,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,560756,0.560756,true
0x8EB12Be95E325376721Dd6dDeA39306171fAc71d,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,560756,0.560756,true
0xe155Fb7F921b46383D83CaE0165a9717De04162F,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,552735,0.552735,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x19B884c94b9E27f14e997db63dFa8F1F5EF40E2c,516492,0.516492,true
0xbf2217e4d458B4219DF6943853a053Ad4db772fa,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,515727,0.515727,true
0x02e74F3b930f8443DE58e9D3Bd57fc6b1612e627,0x4D69ecb8Da3B16D5828eC0DCd17B1310Cb96D3A0,496390,0.49639,true
0x9Bd0787873B50990c14Ef9155D7a095753C22485,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,459042,0.459042,true
0xC6473A964F160B24576946d5c616caDE88B0465C,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,448025,0.448025,true
0xC25D144E6Fc60f507864E83606dAe5746b5FFA21,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,437985,0.437985,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xeC56635DC9a3dC8bF453a1A960917F3A5eF265ec,403173,0.403173,true
0x62720DaC71D20AB6ca7e45F222dCFc77A69f9fb3,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,326396,0.326396,true
0x9Bd0787873B50990c14Ef9155D7a095753C22485,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,324996,0.324996,true
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,314339,0.314339,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x334C13ABf78D5d29DDd32fca627179a5059B5814,262888,0.262888,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xA20Cc05e12F456b2b97aE2fDAbE0952598831f1C,249034,0.249034,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x6EEf0D7C24c6b872e480154dEb8b7430f54603E3,236306,0.236306,true
0xDc7cd28a98E780711D72CC0a7AB484B3ccF89910,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,231581,0.231581,true
0x0896E95b1750843432D10Ca0BAbf8bbD67d6C675,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,190310,0.19031,true
0x625B192B5019bcA08F4C312ba4319203e5e07e94,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,189089,0.189089,true
0x625B192B5019bcA08F4C312ba4319203e5e07e94,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,183617,0.183617,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x87140Bef332E48D1F2341db740E388460609152E,177545,0.177545,false
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,149936,0.149936,true
0x9Bd0787873B50990c14Ef9155D7a095753C22485,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,138183,0.138183,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x8Abc20B4506988B555117e43A701D8658A9D370f,115912,0.115912,true
0x41E2A4646D4D04e1D31FC1D6cc2d221633E469e5,0x595FA2345b754c5F957099E2D8a976617C40710c,94534,0.094534,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,71147,0.071147,true
0xd99B54a04AA66aF4B8F4066352a8353ac55f4766,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,69938,0.069938,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x5a84A921113340E8edD133931b55EB6e855259Ce,51968,0.051968,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,50548,0.050548,true
0x625B192B5019bcA08F4C312ba4319203e5e07e94,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,44802,0.044802,true
0xee3500175076c19Cf45889fdfd2eC52029bAca0C,0x3bf42DA7f5781d3940B2318484c907Ee33e81d8D,38313,0.038313,true
0x5B357b6DFBc10151dd4775c70b5355a7C8498f29,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,31433,0.031433,true
0x874C506D93e1bc08d735730A2e20beD16CE5bDB9,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,31433,0.031433,true
0xB2206f941A5206B55BFA33E665687523A8bcEd80,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,31433,0.031433,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0x6B9184df38427a61814e638900fd9BE999E0bD02,29035,0.029035,true
0xD10bCB42C7b5381CBB278aFC02CE0ddAc76CCd4b,0xD08EB66DAe9Bad58626ac4ED6A4a102b134b7457,23521,0.023521,true
0xd3448A4843981BaEB66459Faab20cB6e669419F4,0xd984aBfe4F9dcdbee653bF9d1247EDD0e2102C51,14450,0.01445,true
0x9a4D3d8426479987dc5cEa2637b4757d68cECa17,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,12909,0.012909,true
0x775E80246A1C3aac7ce389B481a8e74E1F2FEbCB,0x9483913D6207c0Dd3c54D7856C23145F1279cA52,63,0.000063,true
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0x6B9184df38427a61814e638900fd9BE999E0bD02,0,0.0,true
0x13d6f5A180A8ff82E2e74847D9bc91b537b03A2E,0x595FA2345b754c5F957099E2D8a976617C40710c,0,0.0,true
0x13d6f5A180A8ff82E2e74847D9bc91b537b03A2E,0xDd624795D4670f029CcFB90926d2aFfDf084C3aB,0,0.0,false
0x13d6f5A180A8ff82E2e74847D9bc91b537b03A2E,0x19B884c94b9E27f14e997db63dFa8F1F5EF40E2c,0,0.0,true
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0xDd624795D4670f029CcFB90926d2aFfDf084C3aB,0,0.0,false
0x8F176D80F72eA56Fbf61b5E56b84414689EA26bA,0x595FA2345b754c5F957099E2D8a976617C40710c,0,0.0,true
0x13d6f5A180A8ff82E2e74847D9bc91b537b03A2E,0x5a84A921113340E8edD133931b55EB6e855259Ce,0,0.0,true
0x13d6f5A180A8ff82E2e74847D9bc91b537b03A2E,0xa2223E10aE8Db458FB5c599DA3BBF95BB6665e23,0,0.0,true
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,0,0.0,true
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0x334C13ABf78D5d29DDd32fca627179a5059B5814,0,0.0,true
0x7D08f52539A8Fa695b474513437B1Ee8Bf5112d7,0xDd624795D4670f029CcFB90926d2aFfDf084C3aB,0,0.0,false
0x7D08f52539A8Fa695b474513437B1Ee8Bf5112d7,0x595FA2345b754c5F957099E2D8a976617C40710c,0,0.0,true
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0xDd624795D4670f029CcFB90926d2aFfDf084C3aB,0,0.0,false
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0x595FA2345b754c5F957099E2D8a976617C40710c,0,0.0,true
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0x5a84A921113340E8edD133931b55EB6e855259Ce,0,0.0,true
0xC4B2d5a6eDba534A848336173e4136f078E1b7ef,0x334C13ABf78D5d29DDd32fca627179a5059B5814,0,0.0,true
0x775E80246A1C3aac7ce389B481a8e74E1F2FEbCB,0xb8Ae0a0C0380F81F4b14120A948228BACC327415,0,0.0,true
0xea13e2a6c52CE61c506247267D15d3bbA7CABA53,0x5Bd162A3F47B40f57d41f0667e51B37D2b790cE8,0,0.0,false
0x7fF3c36212F5B10846B7A2569b7b8a822a900050,0x19B884c94b9E27f14e997db63dFa8F1F5EF40E2c,0,0.0,true
0x979b80a90E51318Eb046a5b90E2F4c742e14366e,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
0xadF8936D5Fd9DFC6438c982714681a1B3d5a83c2,0x6B9184df38427a61814e638900fd9BE999E0bD02,0,0.0,true
0x5B357b6DFBc10151dd4775c70b5355a7C8498f29,0x595FA2345b754c5F957099E2D8a976617C40710c,0,0.0,true
0x5B357b6DFBc10151dd4775c70b5355a7C8498f29,0xDd624795D4670f029CcFB90926d2aFfDf084C3aB,0,0.0,false
0x3d3e5223330a00C76027852E5272f208e0e17031,0x5Bd162A3F47B40f57d41f0667e51B37D2b790cE8,0,0.0,false
0x66AD8D3E0db87Ae882C1788e2cda9e31cDB4F013,0xa004d4a92B2C139aE5B6a2485458B60b484Aa3db,0,0.0,false
0xD5013D3802F2B870209058e0Ff105Bf97F8B822D,0x5Bd162A3F47B40f57d41f0667e51B37D2b790cE8,0,0.0,false
0x625B192B5019bcA08F4C312ba4319203e5e07e94,0x334C13ABf78D5d29DDd32fca627179a5059B5814,0,0.0,true
0x625B192B5019bcA08F4C312ba4319203e5e07e94,0x5Bd162A3F47B40f57d41f0667e51B37D2b790cE8,0,0.0,false
0xE002Bfb4106F3ccc1729EEF333Dc87A5411bB775,0x334C13ABf78D5d29DDd32fca627179a5059B5814,0,0.0,true
0x8EB12Be95E325376721Dd6dDeA39306171fAc71d,0xDd624795D4670f029CcFB90926d2aFfDf084C3aB,0,0.0,false
0x8EB12Be95E325376721Dd6dDeA39306171fAc71d,0x595FA2345b754c5F957099E2D8a976617C40710c,0,0.0,true
0x2696cBF8Ef06175cd2DDb80b928f7A8E81De1e3e,0x334C13ABf78D5d29DDd32fca627179a5059B5814,0,0.0,true
0x2696cBF8Ef06175cd2DDb80b928f7A8E81De1e3e,0x183464E20743D52C3cAAEdEc40b52C164F42E9Ef,0,0.0,true
